u,v,key,osmid,bridge,highway,lanes,name,oneway,reversed,length,width,ref,service,access,tunnel,junction,maxspeed,landuse,geometry
7350915365,7350915364,0,786214405,,service,,,False,True,18.059948034829755,,,,,,,,,"LINESTRING (104.0430855 30.653443, 104.0431748 30.6532999)"
7350915366,7350915367,0,786214405,,service,,,False,False,12.309623203210876,,,,,,,,,"LINESTRING (104.0429622 30.6535597, 104.0428667 30.6536339)"
7350915366,7350915365,0,786214405,,service,,,False,True,17.535684187999927,,,,,,,,,"LINESTRING (104.0429622 30.6535597, 104.0430855 30.653443)"
7350915367,7350915368,0,786214405,,service,,,False,False,18.5839322002693,,,,,,,,,"LINESTRING (104.0428667 30.6536339, 104.0426911 30.6537054)"
7350915367,7350915366,0,786214405,,service,,,False,True,12.309623203210876,,,,,,,,,"LINESTRING (104.0428667 30.6536339, 104.0429622 30.6535597)"
7350915368,7350915369,0,786214405,,service,,,False,False,45.60835205496223,,,,,,,,,"LINESTRING (104.0426911 30.6537054, 104.0426826 30.6541155)"
7350915368,7350915367,0,786214405,,service,,,False,True,18.5839322002693,,,,,,,,,"LINESTRING (104.0426911 30.6537054, 104.0428667 30.6536339)"
7350915368,8440216259,0,908998350,,service,,,False,True,22.031001175321297,,,,,,,,,"LINESTRING (104.0426911 30.6537054, 104.042462 30.6537257)"
7350915369,4548259307,0,458896698,,secondary,3,大石东路,True,False,126.46849297503823,,,,,,,,,"LINESTRING (104.0426826 30.6541155, 104.0440047 30.6541192)"
7350915369,7350915368,0,786214405,,service,,,False,True,45.60835205496223,,,,,,,,,"LINESTRING (104.0426826 30.6541155, 104.0426911 30.6537054)"
7350915370,7350915382,0,786214405,,service,,,False,False,101.71652528088983,,,,,,,,,"LINESTRING (104.0471237 30.6514108, 104.046153 30.6517842)"
7350915370,7350915357,0,786214405,,service,,,False,True,125.54023012808544,,,,,,,,,"LINESTRING (104.0471237 30.6514108, 104.0483163 30.6509396)"
7350915370,7350915371,0,786214406,,service,,,False,False,113.96462129287481,,,,,,,,,"LINESTRING (104.0471237 30.6514108, 104.0476416 30.6523338)"
7350915371,7350915370,0,786214406,,service,,,False,True,113.96462129287481,,,,,,,,,"LINESTRING (104.0476416 30.6523338, 104.0471237 30.6514108)"
7350915371,7350915377,0,786214408,,service,,,False,False,6.178710163382999,,,,,,,,,"LINESTRING (104.0476416 30.6523338, 104.0475834 30.6523579)"
7350915371,7350915379,0,786214408,,service,,,False,True,10.54973024989164,,,,,,,,,"LINESTRING (104.0476416 30.6523338, 104.047741 30.6522927)"
7350915372,7350915373,0,786214407,,service,,,False,False,34.005629943448554,,,parking_aisle,,,,,,"LINESTRING (104.0475807 30.6526982, 104.0474318 30.6524205)"
7350915373,7350915372,0,786214407,,service,,,False,True,34.005629943448554,,,parking_aisle,,,,,,"LINESTRING (104.0474318 30.6524205, 104.0475807 30.6526982)"
7350915373,7350915375,0,786214408,,service,,,False,False,9.37595388814815,,,,,,,,,"LINESTRING (104.0474318 30.6524205, 104.0473435 30.6524571)"
7350915373,7350915377,0,786214408,,service,,,False,True,16.085890669584085,,,,,,,,,"LINESTRING (104.0474318 30.6524205, 104.0475834 30.6523579)"
7350915374,7350915379,0,786214408,,service,,,False,False,114.77079747960633,,,,,,,,,"LINESTRING (104.0488245 30.6518494, 104.047741 30.6522927)"
7350915374,8440216246,0,786214408,,service,,,False,True,21.57237316599346,,,,,,,,,"LINESTRING (104.0488245 30.6518494, 104.0490133 30.6517433)"
7350915374,3523294437,0,1039094973,,service,,,False,False,54.98454363594605,,,,,,,,,"LINESTRING (104.0488245 30.6518494, 104.0485741 30.6514043)"
7350915374,7350929793,0,1039094973,,service,,,False,True,75.65602713864048,,,,,,,,,"LINESTRING (104.0488245 30.6518494, 104.0492133 30.6524419)"
7350915375,7350915381,0,786214408,,service,,,False,False,71.80721958821138,,,,,,,,,"LINESTRING (104.0473435 30.6524571, 104.0466669 30.6527368)"
7350915375,7350915373,0,786214408,,service,,,False,True,9.37595388814815,,,,,,,,,"LINESTRING (104.0473435 30.6524571, 104.0474318 30.6524205)"
7350915375,7350915376,0,786214411,,service,,,False,False,87.99929079945966,,,,,,,,,"LINESTRING (104.0473435 30.6524571, 104.0477163 30.6531806)"
7350915376,7350915375,0,786214411,,service,,,False,True,87.99929079945966,,,,,,,,,"LINESTRING (104.0477163 30.6531806, 104.0473435 30.6524571)"
7350915377,7350915373,0,786214408,,service,,,False,False,16.085890669584085,,,,,,,,,"LINESTRING (104.0475834 30.6523579, 104.0474318 30.6524205)"
7350915377,7350915371,0,786214408,,service,,,False,True,6.178710163382999,,,,,,,,,"LINESTRING (104.0475834 30.6523579, 104.0476416 30.6523338)"
7350915377,7350915378,0,786214409,,service,,,False,False,38.244339931192165,,,parking_aisle,,,,,,"LINESTRING (104.0475834 30.6523579, 104.0477524 30.6526696)"
7350915378,7350915377,0,786214409,,service,,,False,True,38.244339931192165,,,parking_aisle,,,,,,"LINESTRING (104.0477524 30.6526696, 104.0475834 30.6523579)"
7350915379,7350915371,0,786214408,,service,,,False,False,10.54973024989164,,,,,,,,,"LINESTRING (104.047741 30.6522927, 104.0476416 30.6523338)"
7350915379,7350915374,0,786214408,,service,,,False,True,114.77079747960633,,,,,,,,,"LINESTRING (104.047741 30.6522927, 104.0488245 30.6518494)"
7350915379,7350915380,0,786214410,,service,,,False,False,38.625975858746976,,,parking_aisle,,,,,,"LINESTRING (104.047741 30.6522927, 104.0479056 30.6526099)"
7350915380,7350915379,0,786214410,,service,,,False,True,38.625975858746976,,,parking_aisle,,,,,,"LINESTRING (104.0479056 30.6526099, 104.047741 30.6522927)"
7350915381,7350915375,0,786214408,,service,,,False,True,71.80721958821138,,,,,,,,,"LINESTRING (104.0466669 30.6527368, 104.0473435 30.6524571)"
7350915381,7350915384,0,786214412,,service,,,False,False,21.526466434674205,,,,,,,,,"LINESTRING (104.0466669 30.6527368, 104.0467365 30.6529209)"
7350915381,7350915383,0,786214412,,service,,,False,True,4.198543442949996,,,,,,,,,"LINESTRING (104.0466669 30.6527368, 104.0466533 30.6527009)"
7350915382,7350915355,0,786214405,,service,,,False,False,187.03577253748384,,,,,,,,,"LINESTRING (104.046153 30.6517842, 104.0443826 30.6524981)"
7350915382,7350915370,0,786214405,,service,,,False,True,101.71652528088983,,,,,,,,,"LINESTRING (104.046153 30.6517842, 104.0471237 30.6514108)"
7350915382,7350915383,0,786214412,,service,,,False,False,112.60830680181097,,,,,,,,,"LINESTRING (104.046153 30.6517842, 104.0466533 30.6527009)"
7350915383,7350915381,0,786214412,,service,,,False,False,4.198543442949996,,,,,,,,,"LINESTRING (104.0466533 30.6527009, 104.0466669 30.6527368)"
7350915383,7350915382,0,786214412,,service,,,False,True,112.60830680181097,,,,,,,,,"LINESTRING (104.0466533 30.6527009, 104.046153 30.6517842)"
7350915384,7350929785,0,786214412,,service,,,False,False,14.732653757649368,,,,,,,,,"LINESTRING (104.0467365 30.6529209, 104.0467796 30.6530481)"
7350915384,7350915381,0,786214412,,service,,,False,True,21.526466434674205,,,,,,,,,"LINESTRING (104.0467365 30.6529209, 104.0466669 30.6527368)"
7350929785,7350915384,0,786214412,,service,,,False,True,14.732653757649368,,,,,,,,,"LINESTRING (104.0467796 30.6530481, 104.0467365 30.6529209)"
7350929786,7350929792,0,458896698,,secondary,3,大石东路,True,False,92.21015458336629,,,,,,,,,"LINESTRING (104.0395777 30.6540948, 104.0405416 30.6541047)"
7350929786,7350929787,0,786214413,,service,,,False,False,59.94019640194651,,,,,,,,,"LINESTRING (104.0395777 30.6540948, 104.0395866 30.6535558)"
7350929787,7350929788,0,786214413,,service,,,False,False,10.908382414491136,,,,,,,,,"LINESTRING (104.0395866 30.6535558, 104.0396987 30.6535378)"
7350929787,7350929786,0,786214413,,service,,,False,True,59.94019640194651,,,,,,,,,"LINESTRING (104.0395866 30.6535558, 104.0395777 30.6540948)"
7350929788,7350929789,0,786214413,,service,,,False,False,50.918943181941394,,,,,,,,,"LINESTRING (104.0396987 30.6535378, 104.040231 30.6535357)"
7350929788,7350929787,0,786214413,,service,,,False,True,10.908382414491136,,,,,,,,,"LINESTRING (104.0396987 30.6535378, 104.0395866 30.6535558)"
7350929789,7350929790,0,786214413,,service,,,False,False,11.79866150685424,,,,,,,,,"LINESTRING (104.040231 30.6535357, 104.0403478 30.6535016)"
7350929789,7350929788,0,786214413,,service,,,False,True,50.918943181941394,,,,,,,,,"LINESTRING (104.040231 30.6535357, 104.0396987 30.6535378)"
7350929790,7350929791,0,786214413,,service,,,False,False,19.878848496185665,,,,,,,,,"LINESTRING (104.0403478 30.6535016, 104.0405556 30.6535036)"
7350929790,7350929789,0,786214413,,service,,,False,True,11.79866150685424,,,,,,,,,"LINESTRING (104.0403478 30.6535016, 104.040231 30.6535357)"
7350929791,7350929792,0,786214413,,service,,,False,False,66.85277963527216,,,,,,,,,"LINESTRING (104.0405556 30.6535036, 104.0405416 30.6541047)"
7350929791,7350929790,0,786214413,,service,,,False,True,19.878848496185665,,,,,,,,,"LINESTRING (104.0405556 30.6535036, 104.0403478 30.6535016)"
7350929791,8440216251,0,908998350,,service,,,False,False,9.272494389545964,,,,,,,,,"LINESTRING (104.0405556 30.6535036, 104.0406081 30.6534335)"
7350929792,7350915369,0,458896698,,secondary,3,大石东路,True,False,204.80469401224428,,,,,,,,,"LINESTRING (104.0405416 30.6541047, 104.0426826 30.6541155)"
7350929792,7350929791,0,786214413,,service,,,False,True,66.85277963527216,,,,,,,,,"LINESTRING (104.0405416 30.6541047, 104.0405556 30.6535036)"
7350929793,7350915374,0,1039094973,,service,,,False,False,75.65602713864048,,,,,,,,,"LINESTRING (104.0492133 30.6524419, 104.0488245 30.6518494)"
7350929794,8440216264,0,786214414,,service,,,False,False,92.48570252507083,,,,,,,,,"LINESTRING (104.0478896 30.650078, 104.048679 30.6495978)"
7350929794,9568936479,0,1039094973,,service,,,False,False,10.724925131790235,,,,,,,,,"LINESTRING (104.0478896 30.650078, 104.0478666 30.6499836)"
7350929794,7350915357,0,1039094973,,service,,,False,True,104.13865885989303,,,,,,,,,"LINESTRING (104.0478896 30.650078, 104.0483163 30.6509396)"
7350929796,4225497274,0,422821895,,secondary,,武侯祠大街,True,False,91.92978831157129,,,,,,,,,"LINESTRING (104.0506452 30.6484421, 104.0498038 30.6480427)"
7350929796,8440216264,0,786214414,,service,,,False,True,227.7988065753034,,,,,,,,,"LINESTRING (104.0506452 30.6484421, 104.048679 30.6495978)"
7351026373,7351026374,0,545690020,,tertiary,,,True,False,65.9929635775429,,,,,,,,,"LINESTRING (104.0734508 30.7387364, 104.0734627 30.7393298)"
7351026373,7351026381,0,786224961,,service,,,True,False,12.43283937849888,,,,,,,,,"LINESTRING (104.0734508 30.7387364, 104.0735807 30.7387304)"
7351026374,5273797545,0,545690020,,tertiary,,,True,False,9.016716492996006,,,,,,,,,"LINESTRING (104.0734627 30.7393298, 104.0733811 30.7393705)"
7351026381,7351026382,0,786224961,,service,,,True,False,12.826534921924408,,,,,,,,,"LINESTRING (104.0735807 30.7387304, 104.0737148 30.738735)"
7351026382,7351026383,0,786224961,,service,,,True,False,4.005942657692768,,,,,,,,,"LINESTRING (104.0737148 30.738735, 104.0737416 30.7387627)"
7351026383,7351026384,0,786224961,,service,,,True,False,56.14588608959824,,,,,,,,,"LINESTRING (104.0737416 30.7387627, 104.073755 30.7392675)"
7351026384,7351036685,0,786224961,,service,,,True,False,3.4500589296686637,,,,,,,,,"LINESTRING (104.073755 30.7392675, 104.0737309 30.7392906)"
7351036685,7351026374,0,786224961,,service,,,True,False,26.000483597544733,,,,,,,,,"LINESTRING (104.0737309 30.7392906, 104.0734627 30.7393298)"
7351036688,7351036689,0,786224962,,footway,,,False,True,56.24433363654413,,,,,,,,,"LINESTRING (104.0737251 30.7398864, 104.0731368 30.7398997)"
7351036688,5500903880,0,852387737,,service,,,False,False,31.101110710666095,,,,,,,,,"LINESTRING (104.0737251 30.7398864, 104.0739728 30.739705)"
7351036688,5500903875,0,852387737,,service,,,False,True,10.58927888167051,,,,,,,,,"LINESTRING (104.0737251 30.7398864, 104.0736408 30.7399482)"
7351036689,5500903885,0,136610437,,tertiary,,,True,False,7.9571728996546085,,,,,,,,,"LINESTRING (104.0731368 30.7398997, 104.0731472 30.7399707)"
7351036689,7351036688,0,786224962,,footway,,,False,False,56.24433363654413,,,,,,,,,"LINESTRING (104.0731368 30.7398997, 104.0737251 30.7398864)"
7351036758,7351036759,0,496264345,,footway,,,False,False,5.509600025615588,,,,,,,,,"LINESTRING (104.0754394 30.740167, 104.075382 30.7401624)"
7351036758,4879745145,0,496264345,,footway,,,False,True,6.955816096146753,,,,,,,,,"LINESTRING (104.0754394 30.740167, 104.07551 30.7401822)"
7351036759,4879745146,0,496264345,,footway,,,False,False,4.372964085962822,,,,,,,,,"LINESTRING (104.075382 30.7401624, 104.0753373 30.7401708)"
7351036759,7351036758,0,496264345,,footway,,,False,True,5.509600025615588,,,,,,,,,"LINESTRING (104.075382 30.7401624, 104.0754394 30.740167)"
7351036760,4879745147,0,496264345,,footway,,,False,False,6.258167049080471,,,,,,,,,"LINESTRING (104.0752929 30.7402032, 104.0752542 30.7402486)"
7351036760,4879745146,0,496264345,,footway,,,False,True,5.566491348087137,,,,,,,,,"LINESTRING (104.0752929 30.7402032, 104.0753373 30.7401708)"
7351036785,4877965872,0,496264340,,service,,,False,False,6.825031461134001,,,,,,,,,"LINESTRING (104.076788 30.7402396, 104.0767948 30.7401785)"
7351036786,4877965871,0,496264340,,service,,,False,False,5.042953823161263,,,,,,,,,"LINESTRING (104.0768148 30.7401307, 104.0768376 30.7400898)"
7351036786,4877965872,0,496264340,,service,,,False,True,5.648373320191977,,,,,,,,,"LINESTRING (104.0768148 30.7401307, 104.0767948 30.7401785)"
7351036791,4877965869,0,496264340,,service,,,False,False,8.477552203284663,,,,,,,,,"LINESTRING (104.0769174 30.7399393, 104.0769422 30.7398661)"
7351036791,4877965870,0,496264340,,service,,,False,True,8.246986873463161,,,,,,,,,"LINESTRING (104.0769174 30.7399393, 104.0768846 30.7400079)"
7351036792,4877965868,0,496264340,,service,,,False,False,6.661744204582654,,,,,,,,,"LINESTRING (104.0769489 30.7397947, 104.0769476 30.7397348)"
7351036792,4877965869,0,496264340,,service,,,False,True,7.965109476692491,,,,,,,,,"LINESTRING (104.0769489 30.7397947, 104.0769422 30.7398661)"
7351036793,4877965865,0,496264340,,service,,,False,False,6.558607720368909,,,,,,,,,"LINESTRING (104.0769235 30.7395504, 104.0769289 30.7394916)"
7351036793,4877965866,0,496264340,,service,,,False,True,6.154500132817801,,,,,,,,,"LINESTRING (104.0769235 30.7395504, 104.0769262 30.7396057)"
7351036794,4877965863,0,496264340,,service,,,False,False,7.364177768154623,,,,,,,,,"LINESTRING (104.0769771 30.7393636, 104.0770173 30.7393071)"
7351036794,4877965864,0,496264340,,service,,,False,True,6.192162729491537,,,,,,,,,"LINESTRING (104.0769771 30.7393636, 104.0769503 30.7394143)"
7351036795,4877965862,0,496264340,,service,,,False,False,6.804002572921049,,,,,,,,,"LINESTRING (104.077071 30.7392466, 104.0771153 30.7391987)"
7351036795,4877965863,0,496264340,,service,,,False,True,8.461469676096385,,,,,,,,,"LINESTRING (104.077071 30.7392466, 104.0770173 30.7393071)"
7351036796,7351036797,0,496264340,,service,,,False,False,8.169295199636759,,,,,,,,,"LINESTRING (104.0771762 30.7391002, 104.0772094 30.7390325)"
7351036796,4877965861,0,496264340,,service,,,False,True,7.727074918761637,,,,,,,,,"LINESTRING (104.0771762 30.7391002, 104.0771447 30.7391642)"
7351036797,4877965860,0,496264340,,service,,,False,False,6.788274642869894,,,,,,,,,"LINESTRING (104.0772094 30.7390325, 104.0772158 30.7389717)"
7351036797,7351036796,0,496264340,,service,,,False,True,8.169295199636759,,,,,,,,,"LINESTRING (104.0772094 30.7390325, 104.0771762 30.7391002)"
7351036822,7351036823,0,496264345,,footway,,,False,True,8.75943080361797,,,,,,,,,"LINESTRING (104.0759753 30.7401907, 104.0760611 30.740163)"
7351036823,7351036822,0,496264345,,footway,,,False,False,8.75943080361797,,,,,,,,,"LINESTRING (104.0760611 30.740163, 104.0759753 30.7401907)"
7351036823,7351036824,0,496264345,,footway,,,False,True,7.195624677328308,,,,,,,,,"LINESTRING (104.0760611 30.740163, 104.0761362 30.7401584)"
7351036824,7351036823,0,496264345,,footway,,,False,False,7.195624677328308,,,,,,,,,"LINESTRING (104.0761362 30.7401584, 104.0760611 30.740163)"
7351036824,7351036825,0,496264345,,footway,,,False,True,9.657631790011164,,,,,,,,,"LINESTRING (104.0761362 30.7401584, 104.0762355 30.7401745)"
7351036825,7351036824,0,496264345,,footway,,,False,False,9.657631790011164,,,,,,,,,"LINESTRING (104.0762355 30.7401745, 104.0761362 30.7401584)"
7351036825,7351036826,0,496264345,,footway,,,False,True,6.666242423421459,,,,,,,,,"LINESTRING (104.0762355 30.7401745, 104.0763052 30.7401722)"
7351036826,7351036825,0,496264345,,footway,,,False,False,6.666242423421459,,,,,,,,,"LINESTRING (104.0763052 30.7401722, 104.0762355 30.7401745)"
7351036826,7351036827,0,496264345,,footway,,,False,True,5.861111140321847,,,,,,,,,"LINESTRING (104.0763052 30.7401722, 104.0763616 30.7401515)"
7351036827,7351036826,0,496264345,,footway,,,False,False,5.861111140321847,,,,,,,,,"LINESTRING (104.0763616 30.7401515, 104.0763052 30.7401722)"
7351036827,7351036828,0,496264345,,footway,,,False,True,6.563292783215793,,,,,,,,,"LINESTRING (104.0763616 30.7401515, 104.0764152 30.7401146)"
7351036828,7351036827,0,496264345,,footway,,,False,False,6.563292783215793,,,,,,,,,"LINESTRING (104.0764152 30.7401146, 104.0763616 30.7401515)"
7351036828,7351036829,0,496264345,,footway,,,False,True,6.115721684381239,,,,,,,,,"LINESTRING (104.0764152 30.7401146, 104.0764501 30.7400685)"
7351036829,7351036828,0,496264345,,footway,,,False,False,6.115721684381239,,,,,,,,,"LINESTRING (104.0764501 30.7400685, 104.0764152 30.7401146)"
7351036829,7351036830,0,496264345,,footway,,,False,True,9.648707809479168,,,,,,,,,"LINESTRING (104.0764501 30.7400685, 104.0765279 30.7400132)"
7351036830,7351036829,0,496264345,,footway,,,False,False,9.648707809479168,,,,,,,,,"LINESTRING (104.0765279 30.7400132, 104.0764501 30.7400685)"
7351036830,7351036831,0,496264345,,footway,,,False,True,9.723407111294051,,,,,,,,,"LINESTRING (104.0765279 30.7400132, 104.0766244 30.7399855)"
7351036831,7351036830,0,496264345,,footway,,,False,False,9.723407111294051,,,,,,,,,"LINESTRING (104.0766244 30.7399855, 104.0765279 30.7400132)"
7351036831,7351036832,0,496264345,,footway,,,False,True,10.00007119520322,,,,,,,,,"LINESTRING (104.0766244 30.7399855, 104.076729 30.7399832)"
7351036832,7351036831,0,496264345,,footway,,,False,False,10.00007119520322,,,,,,,,,"LINESTRING (104.076729 30.7399832, 104.0766244 30.7399855)"
7351036832,4877965870,0,496264345,,footway,,,False,True,15.122456230686707,,,,,,,,,"LINESTRING (104.076729 30.7399832, 104.0768846 30.7400079)"
7351036833,4879745083,0,786224978,,service,,,True,False,12.53223903874643,,,,,,,,,"LINESTRING (104.0758996 30.7400234, 104.075801 30.7400977)"
7351036834,7351036833,0,786224978,,service,,,True,False,8.540452846577397,,,,,,,,,"LINESTRING (104.0759628 30.7399691, 104.0758996 30.7400234)"
7351036835,4879745082,0,786224978,,service,,,True,False,8.713185772025488,,,,,,,,,"LINESTRING (104.0760573 30.7398427, 104.0760122 30.7399108)"
7351036836,4879745081,0,786224978,,service,,,True,False,9.22309487474478,,,,,,,,,"LINESTRING (104.0761335 30.7396899, 104.076101 30.739768)"
